1055;10921;20/04/2016 10:00
1056;10922;20/04/2016 17:00
1057;10925;20/04/2016 20:00
1058;10926;20/04/2016 21:00
1059;10927;20/04/2016 22:00
1060;10928;20/04/2016 23:00
1061;10929;21/04/2016 02:00
1062;10930;21/04/2016 12:00
1063;10931;21/04/2016 18:00
1064;10932;21/04/2016 19:00
1065;10933;21/04/2016 23:00
1066;10934;22/04/2016 05:00
1067;10935;22/04/2016 07:00
1068;10936;22/04/2016 11:00
1069;10938;22/04/2016 14:00
1070;10939;22/04/2016 16:00
1071;10940;22/04/2016 19:00
1072;10941;22/04/2016 21:00
1073;10943;23/04/2016 02:00
1074;10944;23/04/2016 10:00
1075;10946;23/04/2016 12:00
1076;10947;23/04/2016 14:00
1077;10948;24/04/2016 06:00
1078;10949;24/04/2016 12:00
1079;10950;24/04/2016 13:00
1080;10953;24/04/2016 15:00
1081;10955;24/04/2016 18:00
1082;10956;24/04/2016 19:00
1083;10957;25/04/2016 00:00
1084;10958;25/04/2016 11:00
1085;10959;25/04/2016 12:00
1086;10960;25/04/2016 13:00
1087;10962;25/04/2016 19:00
1088;10963;25/04/2016 20:00
1089;10964;25/04/2016 23:00
1090;10965;26/04/2016 00:00
1091;10966;26/04/2016 18:00
1092;10967;26/04/2016 20:00
1093;10968;27/04/2016 08:00
1094;10969;27/04/2016 11:00
1095;10970;27/04/2016 12:00
1096;10971;28/04/2016 14:00
1097;10972;28/04/2016 19:00
1098;10973;28/04/2016 20:00
1099;10974;28/04/2016 23:00
1100;10975;29/04/2016 10:00
1101;10976;29/04/2016 12:00
1102;10977;29/04/2016 20:00
1103;10979;30/04/2016 09:00
1104;10981;30/04/2016 13:00
1105;10982;01/05/2016 15:00
1106;10983;01/05/2016 17:00
1107;10984;01/05/2016 18:00
1108;10985;01/05/2016 20:00
1109;10986;01/05/2016 22:00
1110;10987;02/05/2016 00:00
1111;10988;02/05/2016 10:00
1112;11004;05/05/2016 08:00
1113;11006;05/05/2016 12:00
1114;11007;05/05/2016 17:00
1115;11008;05/05/2016 20:00
1116;11009;06/05/2016 10:00
1117;11010;06/05/2016 14:00
1118;11011;06/05/2016 21:00
1119;11012;07/05/2016 11:00
1120;11013;07/05/2016 12:00
1121;11014;07/05/2016 13:00
1122;11015;07/05/2016 15:00
1123;11016;07/05/2016 17:00
1124;11017;07/05/2016 22:00
1125;11020;08/05/2016 11:00
1126;11021;08/05/2016 13:00
1127;11022;08/05/2016 14:00
1128;11023;08/05/2016 16:00
1129;11025;08/05/2016 18:00
1130;11026;08/05/2016 22:00
1131;11027;09/05/2016 00:00
1132;11028;09/05/2016 15:00
1133;11029;09/05/2016 18:00
1134;11030;09/05/2016 19:00
1135;11031;10/05/2016 14:00
1136;11032;10/05/2016 17:00
1137;11033;10/05/2016 18:00
1138;11034;10/05/2016 21:00
1139;11035;10/05/2016 22:00
1140;11036;10/05/2016 23:00
1141;11037;11/05/2016 05:00
1142;11036;11/05/2016 18:00
1143;11037;11/05/2016 22:00
1144;11038;12/05/2016 13:00
1145;11039;12/05/2016 14:00
1146;11042;12/05/2016 15:00
1147;11043;12/05/2016 18:00
1148;11045;12/05/2016 19:00
1149;11046;13/05/2016 01:00
1150;11048;13/05/2016 13:00
1151;11049;13/05/2016 15:00
1152;11050;14/05/2016 08:00
1153;11051;14/05/2016 10:00
1154;11052;14/05/2016 22:00
1155;11055;15/05/2016 12:00
1156;11056;15/05/2016 13:00
1157;11058;15/05/2016 16:00
1158;11059;15/05/2016 18:00
1159;11060;16/05/2016 11:00
1160;11061;16/05/2016 15:00
1161;11062;16/05/2016 17:00
1162;11063;16/05/2016 23:00
1163;11064;17/05/2016 12:00
1164;11065;17/05/2016 14:00
1165;11066;17/05/2016 20:00
1166;11067;17/05/2016 23:00
1167;11068;18/05/2016 07:00
1168;11069;18/05/2016 12:00
1169;11071;18/05/2016 20:00
1170;11072;18/05/2016 23:00
1171;11073;19/05/2016 08:00
1172;11074;19/05/2016 12:00
1173;11075;19/05/2016 13:00
1174;11076;19/05/2016 14:00
1175;11077;19/05/2016 15:00
1176;11078;19/05/2016 22:00
1177;11079;19/05/2016 23:00
1178;11080;20/05/2016 19:00
1179;11082;20/05/2016 21:00
1180;11083;21/05/2016 04:00
1181;11084;21/05/2016 19:00
1182;11086;21/05/2016 21:00
1183;11087;21/05/2016 23:00
1184;11088;22/05/2016 01:00
1185;11089;22/05/2016 14:00
